0.001413337,0.820713249
0.01001718,0.774933019
0.023626896,0.721023537
0.032543606,0.680973157
0.040521715,0.650363199
0.04861715,0.618126843
0.056947234,0.58739871
0.065394644,0.555678982
0.073842054,0.52554626
0.083228064,0.492876594
0.093928117,0.460337063
0.103877288,0.429821316
0.1142019,0.403487517
0.124526512,0.378582024
0.134851124,0.358480833
0.145175735,0.343054098
0.155031047,0.329651827
0.166012679,0.319394549
0.175867991,0.313990792
0.18365838,0.310010352
0.205648462,0.312185523
0.214632215,0.311539443
0.228711231,0.315468831
0.235750739,0.312564299
0.249360455,0.320452856
0.265316673,0.314518482
0.275875935,0.312304144
0.285965897,0.30740086
0.295915068,0.300854684
0.30661512,0.293583185
0.316939732,0.281921983
0.327264344,0.272468164
0.337588956,0.258989119
0.347913568,0.245120536
0.35823818,0.229693801
0.368328141,0.214331422
0.378887403,0.19451213
0.389212015,0.176401911
0.399536627,0.162533328
0.409861239,0.149573667
0.41981041,0.140898017
0.430135022,0.138352005
0.440928934,0.143234317
0.452004427,0.156020603
0.462610619,0.173709606
0.472747511,0.194479154
0.483072123,0.220732984
0.493396735,0.248544966
0.503721346,0.266531935
0.514045958,0.254091658
0.52437057,0.237236616
0.534695182,0.222199419
0.545019794,0.20560407
0.555344406,0.191475795
0.565669017,0.177087828
0.575993629,0.162829707
0.586318241,0.150129737
0.596121408,0.13926078
0.607235637,0.125843412
0.616509909,0.114235323
0.631840393,0.101131938
0.642165005,0.092301379
0.652958918,0.084328938
0.663909263,0.076420355
0.674442453,0.070415172
0.684662776,0.065044036
0.695195966,0.059578436
0.705755228,0.056247422
0.714906589,0.053055838
0.727108403,0.049709315
0.738773873,0.046992177
0.747757626,0.047421965
0.758082238,0.047446903
0.76840685,0.047471842
0.778731462,0.047496781
0.789056074,0.047521719
0.799380685,0.047546658
0.809437126,0.048795211
0.820029909,0.050453147
0.829550006,0.051292318
0.840679133,0.053099945
0.854758149,0.05676964
0.866423619,0.059543133
0.874703422,0.060226274
0.885001961,0.062353934
0.895587296,0.064918713
0.906381208,0.067801397
0.91670582,0.071000349
0.927499732,0.073922709
0.938502223,0.077401024
0.948826835,0.079647772
0.959360024,0.082847228
0.969893214,0.086046684
0.980624553,0.089976641
0.991168172,0.0927635
0.999302715,0.097068067
