0.010946244477172323, 1.073836830374022
0.024726313205694656, 0.9929757913802478
0.03850638193421699, 0.9164465937611402
0.05327074128620521, 0.8370295018922549
0.06705081001472754, 0.7655541192102582
0.08279945999018165, 0.6908298554972616
0.09854810996563576, 0.6291011159082645
0.11429675994108987, 0.5597916539136008
0.1329982817869416, 0.5049216631678255
0.15563696612665687, 0.45799338160893877
0.17729135984290625, 0.45041265920327245
0.19894575355915564, 0.46882298504560493
0.21863156602847325, 0.5099754781049364
0.23438021600392736, 0.5597916539136008
0.2511131566028474, 0.6319890101580421
0.26587751595483555, 0.7005764985902612
0.28162616593028966, 0.782881484708924
0.29639052528227783, 0.8514689731411431
0.31017059401080027, 0.9294421178851396
0.3259192439862544, 1.0200497999719134
0.3347778595974472, 1.040626046501579
0.3475736377025037, 0.959765007507805
0.35840083456062843, 0.8716842328895867
0.3731651939126166, 0.7576124100233697
0.3859609720176731, 0.6637558469055962
0.39777245949926365, 0.5814508607869333
0.40564678448699076, 0.5359665263529352
0.4174582719685813, 0.4666570643582717
0.4322226313205695, 0.39373773455138616
0.4509241531664212, 0.3431995851802774
0.4715942562592047, 0.3561951093042768
0.49029577810505653, 0.4038453644256079
0.5070287187039765, 0.4616032494211608
0.5217930780559648, 0.525136922916269
0.5375417280314188, 0.5976952659419326
0.5532903780068729, 0.6691706486239293
0.569039027982327, 0.7417289916495926
0.5838033873343152, 0.8139263478940337
0.5975834560628376, 0.886123704138475
0.6133321060382917, 0.9554331661331386
0.6280964653902799, 1.035211244783246
0.643845115365734, 1.1099355084962426
0.6586094747177222, 1.187908653240239
0.6723895434462446, 1.163361552117129
0.6812481590574374, 1.0666170947495779
0.6930596465390281, 0.938827774196917
0.7058554246440845, 0.828365819142922
0.7206197839960727, 0.6691706486239293
0.7334155621011291, 0.5626795481633786
0.7462113402061856, 0.45149561954693906
0.7590071183112421, 0.3749664219278315
0.7777086401570938, 0.330204061056278
0.7954258713794797, 0.3756883954902759
0.8101902307314678, 0.45149561954693906
0.825938880706922, 0.5554598125389343
0.8377503681885127, 0.639208745782486
0.8466089837997054, 0.6984105779029279
0.8613733431516938, 0.8052626651447008
0.8731848306332842, 0.8890115983882526
0.8849963181148749, 0.9713165845069155
0.8968078055964653, 1.0550655177504673
0.908619293078056, 1.1359265567442414
0.9174779086892489, 1.1922404946149054
0.9292893961708396, 1.272379560046235
0.94110088365243, 1.3568504668522314
0.9529123711340207, 1.4391554529708943
0.9657081492390772, 1.5185725448397795
0.9794882179675996, 1.596545689583776
0.99129970544919, 1.6774067285775502
