0.011432069,1.073519218
0.025184852,0.996855664
0.038935265,0.915882375
0.052691364,0.84525245
0.067429381,0.768376963
0.083155949,0.697323171
0.099870357,0.630798155
0.11559953,0.564485072
0.134291474,0.510393566
0.155942004,0.460909771
0.177615036,0.452368464
0.199303464,0.47184044
0.218048307,0.513999698
0.235816404,0.57181411
0.252605898,0.641907715
0.267425396,0.713287135
0.281258712,0.783154595
0.298052943,0.861867672
0.311890522,0.939492656
0.32711032,1.02207881
0.336577448,1.036191388
0.350712844,0.938555208
0.362093199,0.848091973
0.373870064,0.761939894
0.38564535,0.672914659
0.395464142,0.609740731
0.408232479,0.53472569
0.420011713,0.452883347
0.436727542,0.388944172
0.458385414,0.352820557
0.478103847,0.373578348
0.496854454,0.426224629
0.513642408,0.493516907
0.528459182,0.559940131
0.543278325,0.630673091
0.56006924,0.703352537
0.574887317,0.772146116
0.590695129,0.848916259
0.604529393,0.920507613
0.62033531,0.993829967
0.634167679,1.061973532
0.648986703,1.132491005
0.663805964,1.203439452
0.677553536,1.117294479
0.687345956,1.006138828
0.698131783,0.909639831
0.708918558,0.814864728
0.718710979,0.703709076
0.732834689,0.584811534
0.7449948,0.478836092
0.755988909,0.402737221
0.767785829,0.353074238
0.787490049,0.347973615
0.802305639,0.412241971
0.816143811,0.490944389
0.828012461,0.571794569
0.839884071,0.658031918
0.851750944,0.735649796
0.863621963,0.820809712
0.875491797,0.903814759
0.888347576,0.987900794
0.900219187,1.074138143
0.913071413,1.151759574
0.924939471,1.23153232
0.936808712,1.313459934
0.948675586,1.391077812
0.96054542,1.47408286
0.97438596,1.557095013
0.988225316,1.637952299
